,Common Opponents Average Score difference,Date,End Score Diff,Map,Map Score Difference,Match ID,Past Encounters Score Difference,Recent Matches Score Difference,Team 1 ID,Team 2 ID,Winner
11801,6.275355969331873,2017-09-27 00:00:00,12,Inferno,1.5642857142857132,2313867,,4.0,5752,6301,1
11802,-4.019191919191919,2017-09-27 00:00:00,13,Cache,-0.25,2313859,-2.5,-4.333333333333334,5974,6137,1
11803,5.140000000000001,2017-09-27 00:00:00,2,Train,3.2285714285714295,2314736,,-0.3333333333333339,8347,7489,1
11804,4.714285714285714,2017-09-27 00:00:00,2,Mirage,13.5,2315340,,0.666666666666667,5167,7151,1
11805,4.714285714285714,2017-09-27 00:00:00,-3,Cache,-0.6666666666666661,2315340,2.0,1.3333333333333321,5167,7151,0
11806,4.714285714285714,2017-09-27 00:00:00,-3,Inferno,-5.5,2315340,-0.5,0.6666666666666661,5167,7151,0
11807,-0.341402973694243,2017-09-27 00:00:00,-12,Train,-0.44444444444444464,2314823,-2.5,0.0,6010,8021,0
11808,,2017-09-27 00:00:00,13,Cobblestone,,2315284,,,8434,8436,1
11809,4.616755793226382,2017-09-27 00:00:00,-8,Mirage,2.3723076923076913,2313954,2.0,-0.33333333333333215,7533,6902,0
11810,3.51010101010101,2017-09-27 00:00:00,4,Train,5.2666666666666675,2315236,,-3.0,8105,7489,1
11811,3.51010101010101,2017-09-27 00:00:00,-3,Mirage,-4.426666666666666,2315236,4.0,2.0000000000000018,8105,7489,0
11812,,2017-09-27 00:00:00,7,Train,-4.0,2315259,,-4.0,8349,8398,1
11813,,2017-09-27 00:00:00,12,Train,,2315339,,,8211,8443,1
11814,,2017-09-27 00:00:00,8,Cobblestone,,2315339,,,8211,8443,1
11815,2.7972560975609757,2017-09-27 00:00:00,7,Train,0.24489795918367285,2315307,5.5,-6.0,6896,6959,1
11816,7.16187828236021,2017-09-27 00:00:00,10,Overpass,-2.25,2313861,11.0,2.0,5752,7801,1
11817,0.341402973694243,2017-09-27 00:00:00,9,Inferno,0.9846153846153847,2314824,3.5555555555555554,4.0,8021,6010,1
11818,-1.0746753246753247,2017-09-27 00:00:00,-7,Cobblestone,-1.6107226107226094,2313856,-2.0,6.666666666666666,6673,6211,0
11819,,2017-09-27 00:00:00,9,Inferno,,2315276,,,7669,8401,1
11820,,2017-09-27 00:00:00,10,Train,,2315276,,,7669,8401,1
11821,-0.3067387158296249,2017-09-27 00:00:00,-15,Train,0.11255411255411119,2313951,-3.533333333333333,-4.0,4494,4991,0
11822,1.8791666666666669,2017-09-27 00:00:00,-2,Nuke,4.304761904761904,2313949,2.0,6.333333333333334,5995,4411,0
11823,1.361842105263158,2017-09-27 00:00:00,3,Cache,0.7351190476190474,2315338,5.0,0.0,7660,7567,1
11824,1.361842105263158,2017-09-27 00:00:00,5,Mirage,0.518518518518519,2315338,4.333333333333333,1.0,7660,7567,1
11825,,2017-09-27 00:00:00,7,Inferno,,2315256,,,7668,5347,1
11826,12.0,2017-09-27 00:00:00,8,Nuke,13.0,2315256,9.5,10.0,7668,5347,1
11827,1.558965734706748,2017-09-27 00:00:00,3,Cache,-3.211956521739131,2315294,-11.0,-5.333333333333334,6978,4674,1
11828,-2.6320240043644296,2017-09-27 00:00:00,-2,Mirage,-2.2227272727272727,2313858,-1.3333333333333333,-4.0,5005,6615,0
11829,0.4401294498381877,2017-09-27 00:00:00,11,Train,3.2749999999999986,2313947,7.4,1.6666666666666679,4608,5991,1
11830,-4.616755793226382,2017-09-27 00:00:00,-4,Train,-2.75,2313953,3.0,-0.6666666666666679,6902,7533,0
11831,-1.2984218077474894,2017-09-27 00:00:00,-2,Mirage,-0.9413919413919416,2314958,,-6.666666666666666,7331,7969,0
11832,,2017-09-27 00:00:00,-9,Cobblestone,,2315362,,,6033,8382,0
11833,,2017-09-27 00:00:00,-3,Mirage,,2315362,,,6033,8382,0
11834,1.5341880341880343,2017-09-27 00:00:00,2,Overpass,0.3863636363636367,2315281,4.5,0.33333333333333215,6468,6922,1
11835,-16.166666666666664,2017-09-27 00:00:00,-9,Mirage,-6.25,2315275,,-7.0,8127,5590,0
11836,-16.166666666666664,2017-09-27 00:00:00,-3,Inferno,0.0,2315275,-9.0,-11.0,8127,5590,0
11837,-0.4401294498381877,2017-09-27 00:00:00,2,Cobblestone,0.00588235294117645,2313948,-8.0,-4.333333333333334,5991,4608,1
11838,0.3067387158296249,2017-09-27 00:00:00,6,Cache,0.9500000000000011,2313952,4.25,8.0,4991,4494,1
11839,16.0,2017-09-27 00:00:00,-12,Cobblestone,-1.0,2315075,-5.5,0.3333333333333339,6619,8297,0
11840,16.0,2017-09-27 00:00:00,-7,Inferno,10.0,2315075,-7.666666666666667,-5.0,6619,8297,0
11841,,2017-09-27 00:00:00,8,Cache,-0.16666666666666607,2315279,,2.666666666666666,5144,7898,1
11842,,2017-09-27 00:00:00,4,Inferno,-10.75,2315279,8.0,2.666666666666666,5144,7898,1
11843,-1.7660294703305455,2017-09-28 00:00:00,-11,Cobblestone,-1.7062937062937067,2315295,-1.25,-1.0,6902,4602,0
11844,-1.7660294703305455,2017-09-28 00:00:00,-8,Mirage,-0.1063348416289589,2315295,-3.2,-4.0,6902,4602,0
11845,3.533333333333333,2017-09-28 00:00:00,9,Inferno,2.4000000000000004,2314716,,2.0,7497,7669,1
11846,3.533333333333333,2017-09-28 00:00:00,-9,Overpass,0.7333333333333343,2314716,9.0,3.0,7497,7669,0
11847,3.533333333333333,2017-09-28 00:00:00,9,Cobblestone,2.0802139037433154,2314716,0.0,0.0,7497,7669,1
11848,0.6849557522123895,2017-09-28 00:00:00,8,Mirage,-1.3833333333333346,2313872,5.0,-5.666666666666666,6290,5005,1
11849,3.999362163541268,2017-09-28 00:00:00,-5,Cache,0.5999999999999996,2313956,0.5,7.666666666666666,4991,6902,0
11850,-3.16,2017-09-28 00:00:00,13,Cobblestone,0.08771929824561298,2315293,,-3.0,7020,4608,1
11851,-3.16,2017-09-28 00:00:00,-2,Nuke,3.107142857142856,2315293,13.0,1.333333333333334,7020,4608,0
11852,-3.16,2017-09-28 00:00:00,-7,Inferno,-0.4211956521739122,2315293,5.5,5.333333333333332,7020,4608,0
11853,3.058114035087719,2017-09-28 00:00:00,9,Mirage,2.0128205128205128,2313958,7.0,4.0,6667,4411,1
11854,-0.5547619047619048,2017-09-28 00:00:00,10,Train,1.3478260869565215,2313866,-4.882352941176471,-1.0,5974,7010,1
11855,-3.999362163541268,2017-09-28 00:00:00,4,Mirage,0.28888888888888786,2313955,1.3333333333333333,-4.666666666666668,6902,4991,1
11856,0.0,2017-09-28 00:00:00,-2,Nuke,2.666666666666666,2315263,,0.6666666666666661,7591,7879,0
11857,2.3399569465143237,2017-09-28 00:00:00,-4,Inferno,-0.9173789173789189,2313869,0.6,0.3333333333333339,5973,6673,0
11858,3.0166666666666666,2017-09-28 00:00:00,10,Overpass,-1.7241379310344822,2315351,,0.6666666666666661,5988,7900,1
11859,3.0166666666666666,2017-09-28 00:00:00,-4,Mirage,-0.17391304347825987,2315351,10.0,6.333333333333334,5988,7900,0
11860,3.0166666666666666,2017-09-28 00:00:00,4,Train,0.132275132275133,2315351,3.0,5.0,5988,7900,1
11861,5.784343434343434,2017-09-28 00:00:00,4,Cache,1.0530303030303028,2315354,,2.666666666666666,5929,7856,1
11862,5.784343434343434,2017-09-28 00:00:00,3,Inferno,-0.2631578947368425,2315354,4.0,2.333333333333334,5929,7856,1
11863,-3.3274774774774776,2017-09-28 00:00:00,-8,Overpass,-2.636591478696742,2314281,-8.375,3.666666666666666,5293,6010,0
11864,,2017-09-28 00:00:00,-8,Inferno,,2315308,,,8105,5639,0
11865,-0.7222222222222222,2017-09-28 00:00:00,11,Cache,-3.333333333333334,2315290,-1.3333333333333333,-1.666666666666666,7852,7653,1
11866,-0.7222222222222222,2017-09-28 00:00:00,-5,Inferno,-0.375,2315290,1.75,2.0,7852,7653,0
11867,-0.7222222222222222,2017-09-28 00:00:00,-7,Cobblestone,-0.5833333333333339,2315290,0.4,2.0,7852,7653,0
11868,1.801991150442478,2017-09-28 00:00:00,3,Cache,1.5075757575757578,2313962,5.666666666666667,-7.333333333333333,7532,4674,1
11869,-0.1065782763895971,2017-09-28 00:00:00,8,Cache,0.615384615384615,2313873,-1.2,-3.0,6211,6615,1
11870,-3.0,2017-09-28 00:00:00,-3,Cobblestone,-1.0500000000000007,2315314,,-1.0,6959,6652,0
11871,-3.0,2017-09-28 00:00:00,-6,Overpass,-1.0,2315314,-3.0,-1.6666666666666679,6959,6652,0
11872,1.5877459931020492,2017-09-28 00:00:00,-6,Cache,1.0333333333333332,2314828,11.0,-5.333333333333334,8008,6468,0
11873,,2017-09-28 00:00:00,8,Inferno,,2315341,,,8282,8442,1
11874,,2017-09-28 00:00:00,9,Cobblestone,,2315341,,,8282,8442,1
11875,-2.442982456140351,2017-09-28 00:00:00,-2,Cache,-3.0,2315286,-7.5,-7.0,7967,8321,0
11876,-1.0506718924972005,2017-09-28 00:00:00,10,Cobblestone,3.9444444444444446,2315285,-2.2,0.0,5680,7212,1
11877,-1.801991150442478,2017-09-28 00:00:00,4,Overpass,0.9308807134894099,2313961,-5.0,2.0,4674,7532,1
11878,0.9543859649122806,2017-09-28 00:00:00,-6,Mirage,-0.9583333333333339,2315264,,-4.333333333333334,7878,7616,0
11879,,2017-09-28 00:00:00,7,Mirage,,2315366,,,7212,8435,1
11880,3.3274774774774776,2017-09-28 00:00:00,5,Inferno,-0.01904761904761898,2314280,8.333333333333334,-1.0,6010,5293,1
11881,0.9375,2017-09-28 00:00:00,11,Cobblestone,0.6806722689075642,2314961,,1.0,7856,8347,1
11882,-6.078835978835979,2017-09-28 00:00:00,-9,Overpass,-2.1538461538461533,2315365,-6.666666666666667,6.666666666666668,6922,6010,0
11883,,2017-09-28 00:00:00,3,Mirage,,2315357,,,7591,8351,1
11884,-3.058114035087719,2017-09-28 00:00:00,10,Cobblestone,-0.5625,2313957,-7.222222222222222,-3.0,4411,6667,1
11885,-2.3399569465143237,2017-09-28 00:00:00,-11,Train,1.3695652173913047,2313870,0.16666666666666666,0.0,6673,5973,0
11886,-3.5226449275362315,2017-09-28 00:00:00,9,Inferno,1.0250000000000004,2315306,1.5,1.0,6855,6978,1
11887,-0.45327604726100956,2017-09-28 00:00:00,-15,Nuke,5.142857142857142,2315363,-12.5,0.6666666666666661,8321,5680,0
11888,-1.2916666666666667,2017-09-28 00:00:00,-13,Train,0.3000000000000007,2314838,,3.333333333333334,7354,7092,0
11889,1.8888888888888888,2017-09-28 00:00:00,-10,Cobblestone,-3.166666666666666,2315266,,0.3333333333333339,6057,5479,0
11890,-6.275355969331873,2017-09-28 00:00:00,-15,Overpass,1.920634920634921,2313868,-12.0,-4.0,6301,5752,0
11891,-1.5877459931020492,2017-09-28 00:00:00,-12,Mirage,-0.5402298850574727,2314827,-2.5,5.333333333333334,6468,8008,0
11892,1.9979068550497123,2017-09-28 00:00:00,-2,Inferno,-0.21111111111111214,2315353,,-4.0,5310,7713,0
11893,1.9979068550497123,2017-09-28 00:00:00,8,Mirage,0.7815126050420176,2315353,-2.0,-1.666666666666666,5310,7713,1
11894,1.9979068550497123,2017-09-28 00:00:00,-5,Cache,-0.9333333333333336,2315353,3.0,-0.33333333333333215,5310,7713,0
11895,0.8348909657320873,2017-09-28 00:00:00,10,Cobblestone,0.9621212121212128,2313667,2.7142857142857144,-5.0,4494,6902,1
11896,-7.4270270270270276,2017-09-28 00:00:00,-14,Nuke,-3.625,2315288,,0.6666666666666679,7594,8008,0
11897,,2017-09-28 00:00:00,-13,Mirage,,2315334,,,7820,7552,0
11898,,2017-09-28 00:00:00,-2,Inferno,10.555555555555555,2315334,-13.0,-3.333333333333334,7820,7552,0
11899,1.0147058823529411,2017-09-28 00:00:00,-3,Mirage,1.8655913978494638,2315364,6.0,-1.0,5293,5607,0
11900,-10.0,2017-09-28 00:00:00,14,Train,-1.5,2315309,,2.333333333333332,8068,7144,1
11901,4.212121212121212,2017-09-28 00:00:00,-7,Cache,1.416666666666666,2315287,,-1.3333333333333321,5607,7594,0
11902,,2017-09-28 00:00:00,7,Cobblestone,,2315342,,,7728,8280,1
11903,3.0,2017-09-28 00:00:00,7,Overpass,0.0,2315342,7.0,1.0,7728,8280,1
11904,-8.928571428571429,2017-09-28 00:00:00,3,Mirage,-2.5,2315335,,-3.333333333333334,7898,7552,1
11905,-8.928571428571429,2017-09-28 00:00:00,3,Inferno,-5.111111111111111,2315335,3.0,-3.0,7898,7552,1
11906,1.2916666666666667,2017-09-28 00:00:00,-3,Inferno,0.764705882352942,2314837,13.0,0.33333333333333215,7092,7354,0
11907,-0.6849557522123895,2017-09-28 00:00:00,-3,Train,-0.5014662756598227,2313871,-5.333333333333333,2.666666666666666,5005,6290,0
11908,5.675,2017-09-28 00:00:00,-9,Inferno,-0.7142857142857135,2315296,,4.0,5988,4804,0
11909,5.675,2017-09-28 00:00:00,11,Overpass,-1.6333333333333329,2315296,-9.0,1.0,5988,4804,1
11910,5.675,2017-09-28 00:00:00,3,Train,-0.3452380952380949,2315296,1.0,3.666666666666666,5988,4804,1
11911,,2017-09-28 00:00:00,-3,Mirage,,2315265,,,7220,8372,0
11912,-4.949404761904762,2017-09-28 00:00:00,2,Train,1.5197368421052637,2313875,,-0.6666666666666661,7157,7010,1
11913,,2017-09-29 00:00:00,-11,Mirage,0.33333333333333215,2315344,4.5,-0.3333333333333339,8282,7728,0
11914,,2017-09-29 00:00:00,8,Train,-16.0,2315344,-0.6666666666666666,-3.666666666666666,8282,7728,1
11915,,2017-09-29 00:00:00,3,Cobblestone,-1.166666666666666,2315344,1.5,-1.0,8282,7728,1
11916,4.949404761904762,2017-09-29 00:00:00,-2,Inferno,-0.2767857142857135,2313876,-2.0,0.0,7010,7157,0
11917,28.0,2017-09-29 00:00:00,3,Train,-2.0,2315386,,7.333333333333333,7865,7642,1
11918,-0.916666666666667,2017-09-29 00:00:00,-10,Mirage,6.5,2315371,,0.0,6352,8048,0
11919,2.1547619047619047,2017-09-29 00:00:00,7,Train,10.0,2315383,4.076923076923077,1.0,6418,6419,1
11920,1.9752941176470589,2017-09-29 00:00:00,6,Mirage,2.5402298850574727,2313878,4.666666666666667,1.3333333333333321,5973,6290,1
11921,-8.572649572649572,2017-09-29 00:00:00,-5,Mirage,-3.8000000000000007,2315414,-6.5,-0.6666666666666661,8105,7865,0
11922,-2.5572232645403377,2017-09-29 00:00:00,-4,Mirage,-1.333333333333334,2315382,0.13333333333333333,-0.3333333333333339,6420,6419,0
11923,,2017-09-29 00:00:00,-10,Train,,2315376,,,7368,6248,0
11924,-0.2536842105263162,2017-09-29 00:00:00,10,Overpass,0.685314685314685,2315384,-2.4705882352941178,1.0,6417,6418,1
11925,5.925,2017-09-29 00:00:00,6,Cache,4.428571428571427,2315394,,-0.6666666666666661,6343,5121,1
11926,5.925,2017-09-29 00:00:00,-3,Cobblestone,-1.1190476190476204,2315394,6.0,5.333333333333332,6343,5121,0
11927,5.925,2017-09-29 00:00:00,5,Overpass,-7.999999999999999,2315394,1.5,1.333333333333334,6343,5121,1
11928,,2017-09-29 00:00:00,6,Train,,2315387,,,7434,5185,1
11929,2.235294117647059,2017-09-29 00:00:00,10,Nuke,1.5,2315355,7.0,4.333333333333333,4643,6057,1
11930,-7.9,2017-09-29 00:00:00,-11,Cobblestone,-11.0,2315368,,-7.333333333333334,6352,7348,0
11931,,2017-09-29 00:00:00,-9,Overpass,,2315411,,,8190,7532,0
11932,-27.0,2017-09-29 00:00:00,-13,Train,-13.517241379310345,2315411,-9.0,-9.333333333333334,8190,7532,0
11933,,2017-09-29 00:00:00,-5,Cache,,2315398,,,8241,5479,0
11934,2.779233339194654,2017-09-29 00:00:00,-11,Train,-0.6866359447004609,2314507,11.0,-4.0,6137,7175,0
11935,1.3409090909090908,2017-09-29 00:00:00,-3,Cache,-2.666666666666666,2315373,-6.0,-6.333333333333334,6352,8145,0
11936,0.1065782763895971,2017-09-29 00:00:00,2,Train,0.18838709677419452,2313874,-0.3333333333333333,0.3333333333333339,6615,6211,1
11937,,2017-09-29 00:00:00,-5,Cache,,2315328,,,8351,8241,0
11938,-8.933333333333334,2017-09-29 00:00:00,11,Cache,1.5,2315329,,1.666666666666666,7879,7220,1
11939,-0.6000000000000001,2017-09-29 00:00:00,-5,Inferno,-2.587719298245613,2315391,,6.0,5422,8347,0
11940,-0.6000000000000001,2017-09-29 00:00:00,5,Overpass,-1.7142857142857153,2315391,-5.0,2.0,5422,8347,1
11941,-0.6000000000000001,2017-09-29 00:00:00,2,Train,-3.428571428571429,2315391,0.0,3.666666666666668,5422,8347,1
11942,0.961212516297262,2017-09-29 00:00:00,7,Train,2.0,2313879,,-3.666666666666666,6301,7801,1
11943,1.3333333333333333,2017-09-29 00:00:00,2,Nuke,0.0,2315372,10.0,4.666666666666666,7348,8048,1
11944,,2017-09-29 00:00:00,4,Mirage,,2315412,,,5185,8446,1
11945,,2017-09-29 00:00:00,-11,Inferno,-0.15053763440860202,2315380,,1.0,8225,7606,0
11946,,2017-09-29 00:00:00,-11,Cobblestone,1.3396226415094343,2315380,-11.0,-2.666666666666668,8225,7606,0
11947,0.2857142857142856,2017-09-29 00:00:00,3,Mirage,0.38444444444444414,2315381,,2.666666666666666,6094,7567,1
11948,0.2857142857142856,2017-09-29 00:00:00,6,Train,-0.9595588235294112,2315381,3.0,2.666666666666666,6094,7567,1
11949,,2017-09-29 00:00:00,-6,Mirage,-1.75,2315356,-4.0,2.0,8398,7924,0
11950,6.333333333333334,2017-09-29 00:00:00,4,Overpass,-6.75,2315343,,-0.33333333333333215,8211,7151,1
11951,6.333333333333334,2017-09-29 00:00:00,-4,Inferno,-0.1999999999999993,2315343,4.0,1.333333333333334,8211,7151,0
11952,6.333333333333334,2017-09-29 00:00:00,-6,Cobblestone,14.25,2315343,0.0,0.0,8211,7151,0
11953,1.0181818181818185,2017-09-29 00:00:00,-4,Mirage,-6.5,2315369,,7.333333333333334,8145,8048,0
11954,,2017-09-29 00:00:00,2,Cobblestone,-4.1,2315392,,-2.666666666666666,7217,8349,1
11955,,2017-09-29 00:00:00,2,Inferno,,2315330,,,8372,8378,1
11956,-4.433333333333334,2017-09-29 00:00:00,-11,Train,-4.506493506493506,2315389,,0.3333333333333339,5412,6343,0
11957,-4.433333333333334,2017-09-29 00:00:00,-4,Cache,-2.4749999999999996,2315389,-11.0,-3.333333333333334,5412,6343,0
11958,-0.961212516297262,2017-09-29 00:00:00,-7,Inferno,0.2916666666666661,2313880,-7.0,2.0,7801,6301,0
11959,,2017-09-29 00:00:00,5,Train,,2315349,,,8444,8447,1
11960,,2017-09-29 00:00:00,3,Cobblestone,,2315349,,,8444,8447,1
11961,5.199999999999999,2017-09-29 00:00:00,12,Cobblestone,-3.333333333333334,2315370,6.857142857142857,0.3333333333333339,7348,8145,1
11962,-2.0,2017-09-29 00:00:00,-6,Mirage,1.583333333333334,2315331,,0.6666666666666679,7880,7217,0
11963,6.222222222222222,2017-09-29 00:00:00,-4,Inferno,-0.3333333333333339,2315413,12.0,1.333333333333334,6263,7434,0
11964,-1.9616461366181412,2017-09-29 00:00:00,4,Train,-1.2870370370370363,2315348,3.1666666666666665,-10.666666666666668,5378,5929,1
11965,-1.9616461366181412,2017-09-29 00:00:00,10,Cache,-3.705159705159705,2315348,3.2857142857142856,-6.000000000000002,5378,5929,1
11966,-1.9616461366181412,2017-09-29 00:00:00,-2,Mirage,-2.3977272727272716,2315348,4.125,0.0,5378,5929,0
11967,-1.9616461366181412,2017-09-29 00:00:00,-14,Cobblestone,-0.9235836627140976,2315348,3.4444444444444446,3.9999999999999982,5378,5929,0
11968,-1.9616461366181412,2017-09-29 00:00:00,12,Inferno,-2.833333333333334,2315348,1.7,-2.0,5378,5929,1
11969,,2017-09-29 00:00:00,10,Overpass,,2315385,,,8105,8445,1
11970,2.0314987885081344,2017-09-29 00:00:00,5,Overpass,1.7077922077922079,2314506,3.111111111111111,1.0,6665,5973,1
11971,-0.8715728715728716,2017-09-29 00:00:00,-9,Overpass,-0.16666666666666607,2315350,-2.0,-3.333333333333334,6673,6615,0
11972,-0.8715728715728716,2017-09-29 00:00:00,-7,Inferno,2.064814814814815,2315350,-2.875,-4.0,6673,6615,0
11973,,2017-09-29 00:00:00,-3,Inferno,,2315377,,,7092,8409,0
11974,0.8857142857142857,2017-09-29 00:00:00,-10,Train,0.6999999999999993,2315418,2.0,1.333333333333334,6947,7614,0
11975,0.8857142857142857,2017-09-29 00:00:00,14,Mirage,-0.15909090909090828,2315418,0.2857142857142857,0.0,6947,7614,1
11976,0.8857142857142857,2017-09-29 00:00:00,-10,Cobblestone,-1.833333333333334,2315418,2.0,0.3333333333333339,6947,7614,0
11977,,2017-09-29 00:00:00,8,Mirage,1.4499999999999993,2315326,0.0,-0.6666666666666679,5873,7880,1
11978,-1.1547619047619049,2017-09-29 00:00:00,3,Nuke,-0.05909090909090864,2315396,0.0,-2.0,5988,4602,1
11979,-1.1547619047619049,2017-09-29 00:00:00,-11,Overpass,-0.43727598566308323,2315396,0.75,1.0,5988,4602,0
11980,-1.1547619047619049,2017-09-29 00:00:00,-7,Train,-0.864420062695924,2315396,-1.6,-2.666666666666666,5988,4602,0
11981,2.7261904761904763,2017-09-29 00:00:00,8,Mirage,0.01190476190476275,2315395,,-1.3333333333333321,4804,6902,1
11982,2.7261904761904763,2017-09-29 00:00:00,11,Inferno,3.1999999999999993,2315395,8.0,1.333333333333334,4804,6902,1
11983,,2017-09-29 00:00:00,6,Overpass,,2315415,,,7642,8445,1
11984,-4.375,2017-09-29 00:00:00,7,Overpass,-1.666666666666666,2315374,,-3.666666666666666,7653,8297,1
11985,-4.375,2017-09-29 00:00:00,-13,Cache,-1.833333333333334,2315374,7.0,2.333333333333334,7653,8297,0
11986,-4.375,2017-09-29 00:00:00,12,Mirage,13.333333333333332,2315374,-3.0,-2.0,7653,8297,1
11987,2.6727272727272733,2017-09-29 00:00:00,11,Cobblestone,14.1,2315379,7.0,2.666666666666668,6248,8143,1
11988,0.14559386973180022,2017-09-29 00:00:00,6,Train,3.235294117647058,2315375,2.0,0.6666666666666661,6899,8143,1
11989,,2017-09-29 00:00:00,-8,Cobblestone,,2315388,,,8446,6263,0
11990,-1.9752941176470589,2017-09-29 00:00:00,-3,Inferno,-1.1746031746031758,2313877,-4.769230769230769,-0.3333333333333339,6290,5973,0
11991,4.568484042553191,2017-09-30 00:00:00,11,Train,1.4419047619047625,2315407,7.5,3.666666666666666,7660,6248,1
11992,,2017-09-30 00:00:00,5,Inferno,9.166666666666666,2315003,,-3.666666666666666,8135,7101,1
11993,,2017-09-30 00:00:00,5,Mirage,-3.0444444444444443,2315003,5.0,2.0,8135,7101,1
11994,6.768518518518519,2017-09-30 00:00:00,-6,Inferno,-1.1999999999999993,2315410,,3.333333333333334,6094,7606,0
11995,6.768518518518519,2017-09-30 00:00:00,-6,Nuke,-3.0,2315410,-6.0,0.0,6094,7606,0
11996,,2017-09-30 00:00:00,12,Cobblestone,,2315292,,,7187,8440,1
11997,,2017-09-30 00:00:00,12,Mirage,,2315292,,,7187,8440,1
11998,1.2000000000000002,2017-09-30 00:00:00,-13,Inferno,-2.25,2315427,,2.666666666666668,7434,8105,0
11999,1.2000000000000002,2017-09-30 00:00:00,-10,Cobblestone,10.5,2315427,-13.0,-2.666666666666668,7434,8105,0
12000,,2017-09-30 00:00:00,6,Inferno,,2315420,,,6263,5185,1
12001,,2017-09-30 00:00:00,8,Cache,-3.928571428571429,2315423,,0.6666666666666661,6615,5906,1
12002,,2017-09-30 00:00:00,10,Overpass,-0.1538461538461533,2315423,8.0,2.666666666666666,6615,5906,1
12003,1.8545811151583076,2017-09-30 00:00:00,3,Cobblestone,0.7619565217391315,2315424,,3.0,6211,7924,1
12004,1.8545811151583076,2017-09-30 00:00:00,5,Inferno,1.0999999999999996,2315424,3.0,0.0,6211,7924,1
12005,,2017-09-30 00:00:00,-8,Mirage,,2315406,,,7368,8143,0
12006,-5.0,2017-09-30 00:00:00,4,Mirage,3.25,2315419,,5.666666666666666,8105,7642,1
12007,1.1717171717171717,2017-09-30 00:00:00,3,Mirage,2.333333333333334,2315404,,-4.333333333333332,5412,7442,1
12008,1.1717171717171717,2017-09-30 00:00:00,6,Inferno,12.0,2315404,3.0,-2.666666666666668,5412,7442,1
12009,,2017-09-30 00:00:00,11,Cobblestone,,2315417,,,7183,5760,1
12010,,2017-09-30 00:00:00,-9,Mirage,,2315417,,,7183,5760,0
12011,,2017-09-30 00:00:00,2,Inferno,,2315417,,,7183,5760,1
12012,-2.779233339194654,2017-09-30 00:00:00,-8,Overpass,0.3580645161290317,2314510,0.0,7.0,7175,6137,0
12013,-2.779233339194654,2017-09-30 00:00:00,11,Inferno,-1.7606060606060598,2314510,-2.6666666666666665,4.333333333333334,7175,6137,1
